iata,city,state,lat,lon
GRR,Grand Rapids,MI,42.88079834,-85.52279663
GRS,Grosseto (GR),IT,42.759701,11.0719
GRT,Gujrat,PK,32.62826,74.067287
GRU,São Paulo,BR,-23.431944,-46.467778
GRV,Grozny,RU,43.388106,45.699772
GRW,Santa Cruz da Graciosa,PT,39.09220123291016,-28.02980042
GRX,Granada,ES,37.188702,-3.77736
GRY,Grímsey,IS,66.5458,-18.0173
GRZ,Feldkirchen bei Graz,AT,46.9911,15.4396
GSA,Long Miau,MY,4.409756,115.724473
GSB,Goldsboro,NC,35.339401,-77.960602
GSC,Gascoyne Junction,AU,-25.0546,115.2026
GSE,Göteborg,SE,57.7747,11.8704
GSH,Goshen,IN,41.5264015198,-85.79290009
GSI,Grand-Santi,GF,4.285833,-54.373056
GSJ,Puerto San José,GT,13.9362,-90.8358
GSL,Taltheilei Narrows,CA,62.59809875,-111.5429993
GSM,Dayrestan,IR,26.754639,55.902353
GSN,Mount Gunson,AU,-31.4597,137.1744433
GSO,Greensboro,NC,36.097801,-79.937302
GSP,Greer,SC,34.895699,-82.218903
GSQ,Sharq El Owainat,EG,22.584256,28.721609
GSR,Gardo,SO,9.545975,49.119148
GSS,Belfast,ZA,-24.94737543,31.44884777
GST,Gustavus,AK,58.4253006,-135.7070007
GSV,Saratov,RU,51.712778,46.171111
GTA,Gatokae,SB,-8.738358,158.202836
GTC,Chato District,TZ,-2.74233,31.70683
GTE,Groote Eylandt,AU,-13.972405,136.458553
GTF,Great Falls,MT,47.48199844,-111.3710022
GTG,Grantsburg,WI,45.79809952,-92.66439819
GTI,Dreschvitz,DE,54.38347,13.325542
GTK,Sungai Tekai,MY,2.64118,102.89297
GTN,Glentanner Station,NZ,-43.90670013,170.1280059814453
GTO,Gorontalo-Celebes Island,ID,0.637119,122.849998
GTP,Grants Pass,OR,42.510101,-123.388
GTR,Columbus/W Point/Starkville,MS,33.450298,-88.5914
GTS,The Granites Gold Mine,AU,-20.5483,130.347
GTT,Georgetown,AU,-18.302676,143.530925
GTY,Gettysburg,PA,39.841222,-77.274699
GTZ,Grumeti Game Reserve,TZ,-2.160833,34.225556
GUA,Guatemala City,GT,14.5833,-90.527496
GUB,San Quintín,MX,28.0261,-114.024002
GUC,Gunnison,CO,38.534672,-106.934566
GUD,Goundam,ML,16.358426,-3.604536
GUE,Guriaso,PG,-3.583167,141.5895
GUF,Gulf Shores,AL,30.290501,-87.671799
GUG,Guari,PG,-8.1286,146.8722
GUH,nan,AU,-30.957511,150.248981
GUI,nan,VE,10.5740776062,-62.31266785
GUJ,Guaratinguetá,BR,-22.791599,-45.2048
GUL,nan,AU,-34.81029892,149.7259979248047
GUM,Hagåtña,GU,13.485,144.797282
GUO,Guriel,SO,5.317412,45.985308
GUP,Gallup,NM,35.511653,-108.788166
GUQ,Guanare,VE,9.026944,-69.75515
GUR,Gurney,PG,-10.3114996,150.3339996
GUS,Peru,IN,40.648102,-86.1521
GUU,Grundarfjörður,IS,64.991402,-23.224701
GUV,Mougulu,PG,-6.280859,142.420775
GUW,Atyrau,KZ,47.122559,51.819321
GUX,nan,IN,24.654699,77.347298
GUY,Guymon,OK,36.68510056,-101.5080032
GUZ,Guarapari,BR,-20.6465,-40.491901
GVA,Geneva,CH,46.238098,6.10895
GVE,Gordonsville,VA,38.155998,-78.165802
GVI,Green River,PG,-3.902242899,141.170517
GVL,Gainesville,GA,34.27259827,-83.8302002
GVN,Sovetskaya Gavan,RU,48.925067,140.035348
GVP,nan,AU,-18.9966,145.0136
GVR,Governador Valadares,BR,-18.895882,-41.982869
GVT,Greenville,TX,33.06779861,-96.06529999
GVX,Gävle / Sandviken,SE,60.5933,16.951401
GWA,Gwa,MM,17.600000381469727,94.5832977294922
GWD,Gurandani,PK,25.296733,62.498822
GWE,Gweru,ZW,-19.436718,29.861945
GWL,Gwalior,IN,26.29330062866211,78.22779846191406
GWO,Greenwood,MS,33.495025,-90.088204
GWS,Glenwood Springs,CO,39.50830078,-107.310997
GWT,Sylt,DE,54.9132,8.34047
GWV,Glendale,WV,39.948699951200005,-80.7594986
GXF,Seiyun,YE,15.9661,48.7883
GXG,Negage,AO,-7.754509926,15.287699699401855
GXH,Gannan (Xiahe),CN,34.819014,102.622261
GXM,Kuala Kurun,ID,-1.128903,113.873075
GXQ,Coyhaique,CL,-45.5942,-72.106102
GXX,Yagoua,CM,10.3561,15.2372
GXY,Greeley,CO,40.43740082,-104.6330032
GYA,Guayaramerín,BO,-10.88856,-65.380955
GYB,Wodgina,AU,-21.036568,118.642936
GYD,Baku,AZ,40.46749877929688,50.04669952392578
GYE,Guayaquil,EC,-2.15742,-79.883598
GYG,Magan,RU,62.103484,129.545288
GYI,Gisenyi,RW,-1.67719996,29.258899688720703
GYL,nan,AU,-16.6369,128.451004
GYM,Guaymas,MX,27.96899986,-110.9250031
GYN,Goiânia,BR,-16.632,-49.220699
GYO,Kabupaten Gayo Lues,ID,3.94548,97.35968
GYP,nan,AU,-26.290149,152.702998
GYR,Goodyear,AZ,33.42250061,-112.3759995
GYS,Guangyuan (Lizhou),CN,32.390254,105.694571
GYU,Guyuan (Yuanzhou),CN,36.078889,106.216944
GYY,Gary,IN,41.61629867553711,-87.41280365
GYZ,Cosmo Newbery,AU,-28.034548,123.81506
GZG,Garzê (Garzê),CN,31.7575,99.554167
GZI,Ghazni,AF,33.487853,68.525243
GZM,Gozo,MT,36.027199,14.2728
GZO,Gizo,SB,-8.097780228,156.8639984
GZP,Gazipaşa,TR,36.299217,32.300598
GZT,Gaziantep,TR,36.947201,37.478699
GZW,Qazvin,IR,36.240101,50.0471
HAA,Hasvik,NO,70.486702,22.1397
HAB,Hamilton,AL,34.11759949,-87.99819946
HAC,Hachijojima,JP,33.115002,139.785995
HAD,Halmstad,SE,56.69110107421875,12.820199966430664
HAE,Supai Village,AZ,36.1916007996,-113.0920029
HAF,Half Moon Bay,CA,37.5134010315,-122.5009995
HAH,Moroni,KM,-11.5337,43.2719
HAI,Three Rivers,MI,41.959801,-85.593399
HAJ,Hannover,DE,52.461102,9.68508
HAK,Haikou (Meilan),CN,19.9349,110.459
HAL,Halali,NAN,-19.0285,16.4585
HAM,Hamburg,DE,53.630402,9.98823
HAN,Hanoi (Soc Son),VN,21.221201,105.806999
HAO,Hamilton,OH,39.3638000488,-84.52200317
HAP,Long Island,AU,-20.3358,148.8525
HAQ,Haa Dhaalu Atoll,MV,6.744229793548584,73.17050170898438
HAR,Harrisburg,PA,40.21709824,-76.85150146
HAS,Ha'il,SA,27.437901,41.686298
HAT,Shelburne,AU,-11.7369,142.576996
HAU,Karmøy,NO,59.345299,5.20836
HAV,Havana,CU,22.989200592041016,-82.40910339
HAW,Haverfordwest,GB,51.833099365234375,-4.961110115
HAY,Aguachica,CO,8.247,-73.5814
HAZ,Hatzfeldhaven,PG,-4.4033,145.2056
HBA,Hobart (Cambridge),AU,-42.8371,147.51295
HBB,Hobbs,NM,32.7668,-103.209
HBD,Habi,PG,-6.32,142.4893
HBE,Alexandria,EG,30.93249,29.696437
HBG,Hattiesburg,MS,31.26479912,-89.25279999
HBH,Entrance Island,AK,57.412201,-133.43848
HBK,Holbrook,AZ,34.94070053,-110.1380005
HBQ,Haibei (Qilian),CN,38.008068,100.645065
HBR,Hobart,OK,34.991317,-99.051313
HBT,Hambantota,LK,6.124043,81.103
HBU,Bulgan,MN,46.100601,91.584198
HBX,Hubli,IN,15.3617,75.0849
HCA,Big Spring,TX,32.212601,-101.522003
HCC,Hudson,NY,42.291302,-73.710297
HCJ,Hechi (Jinchengjiang),CN,24.804344,107.710819
HCM,Eyl,SO,8.104,49.82
HCN,Hengchun,TW,22.0411,120.730003
HCQ,nan,AU,-18.2339,127.669998
HCR,Holy Cross,AK,62.18830108642578,-159.7749939
HCW,Cheraw,SC,34.712898,-79.957001
HCZ,Chenzhou,CN,25.753419,112.845404
HDD,Hyderabad,PK,25.3181,68.366096
HDE,Holdrege,NE,40.452099,-99.336502
HDF,Zirchow,DE,53.8787,14.1523
HDG,Handan,CN,36.525833,114.425556
HDH,Mokuleia,HI,21.5795,-158.197006
HDK,Kulhudhuffushi,MV,6.630762,73.067815
HDM,Hamadan,IR,34.869202,48.552502
HDN,Hayden,CO,40.481201,-107.218002
HDO,Ghaziabad,IN,28.707701,77.358902
HDR,Bandar Abbas,IR,27.1583,56.172501
HDS,Hoedspruit,ZA,-24.36860085,31.04870033
HDY,Hat Yai,TH,6.933209896,100.3929977
HEA,Guzara,AF,34.209999,62.228298
HEB,Hinthada,MM,17.633329391500002,95.46669769
HED,Herendeen Bay,AK,55.802346,-160.901346
HEE,West Helena,AR,34.576571,-90.67616
HEG,Heglig Oilfield,SD,9.994933,29.397718
HEH,Kalaw Township,MM,20.74714,96.792029
HEI,Oesterdeichstrich,DE,54.153332,8.901667
HEK,Heihe,CN,50.171621,127.308884
HEL,Helsinki (Vantaa),FI,60.318363,24.963341
HEN,Helsinki,FI,60.147778,24.924444
HEO,Haelogo,PG,-9.13658,147.598434
HER,Heraklion,GR,35.339699,25.1803
HES,Hermiston,OR,45.828223,-119.259024
HET,Hohhot,CN,40.849658,111.824598
HEW,Jinhua (Dongyang),CN,29.122619,120.24289
HEY,Fort Rucker Ozark,AL,31.34600067,-85.65429688
HEZ,Natchez,MS,31.614817,-91.297331
HFA,Haifa,IL,32.80939865112305,35.04309844970703
HFD,Hartford,CT,41.73669815,-72.6493988
HFE,Hefei,CN,31.98779,116.9769
HFF,Hoffman,NC,35.036087,-79.498615
HFN,Höfn,IS,64.295601,-15.2272
HFS,Råda,SE,60.0201,13.5789
HFT,Hammerfest,NO,70.679703,23.6686
HGA,Hargeisa,SO,9.513207,44.082389
HGD,Hughenden,AU,-20.815001,144.225006
HGE,Higuerote,VE,10.462474,-66.092779
HGH,Hangzhou,CN,30.23609,120.428865
HGI,Hollongi,IN,26.96683,93.638792
HGL,Helgoland,DE,54.1852798462,7.915832996
HGN,Mae Hong Son,TH,19.3013,97.9758
HGO,Korhogo,CI,9.38718,-5.55666
HGR,Hagerstown,MD,39.708771,-77.728014
HGS,Freetown,SL,8.394348,-13.128891
HGT,Jolon,CA,35.9935,-121.237
HGU,Mount Hagen,PG,-5.828212,144.299412
HGZ,Hogatza,AK,66.176133,-155.684816
HHE,Hachinohe,JP,40.551181,141.465428
HHH,Hilton Head Island,SC,32.2244,-80.697502
HHI,Wahiawa,HI,21.481637,-158.037048
HHN,Frankfurt am Main (Lautzenhausen),DE,49.9487,7.26389
HHP,Central and Western,HK,22.288868,114.152369
HHQ,Hua Hin,TH,12.63619995,99.95149994
HHR,Hawthorne,CA,33.922798,-118.334999
HHZ,Hikueru,PF,-17.548297,-142.612037
HIA,Huai'an,CN,33.790833,119.125
HIB,Hibbing,MN,47.384831,-92.836905
HID,Horn,AU,-10.585628,142.292653
HIE,Whitefield,NH,44.36752,-71.545765
HIF,Ogden,UT,41.12403,-111.973086
HIG,Highbury,AU,-16.424148,143.14534
HII,Lake Havasu City,AZ,34.571098,-114.358002
HIJ,Hiroshima,JP,34.4361,132.919006
HIK,Honolulu,HI,21.335278,-157.948333
HIL,Shilavo,ET,6.077545,44.763736
HIM,Polonnaruwa Town,LK,8.04981,80.9814
HIN,Sacheon,KR,35.088591,128.071747
HIO,Portland,OR,45.540401,-122.949997
HIP,nan,AU,-21.33329964,138.2830047607422
HIR,Honiara,SB,-9.428,160.054993
HIS,Hayman Island,AU,-20.05999947,148.88099670410156
HIT,Haivaro,PG,-6.9406,143.059
HIW,Hiroshima,JP,34.371451,132.417666
HJB,Hejing,CN,42.976395,83.995543
HJJ,Huaihua,CN,27.443087,109.704666
HJR,Khajuraho,IN,24.8172,79.918602
HJT,Khujirt,MN,46.92580032,102.7730026
HKA,Blytheville,AR,35.940399169900004,-89.83080292
HKB,Healy Lake,AK,63.9958,-144.6926
HKD,Hakodate,JP,41.77,140.822006
HKG,Hong Kong,HK,22.308901,113.915001
HKK,nan,NZ,-42.71360016,170.98500061035156
HKN,Kimbe,PG,-5.463846,150.407327
HKR,Mara,KE,-1.14542,35.124922
HKS,Jackson,MS,32.33449936,-90.22219849
HKT,Phuket,TH,8.1132,98.316902
HKY,Hickory,NC,35.74110031,-81.38950348
HLA,Johannesburg,ZA,-25.938499,27.9261
HLB,Batesville,IN,39.342861,-85.258441
HLC,Hill City,KS,39.37879944,-99.83149719
HLD,Hailar,CN,49.205002,119.824997
HLE,Longwood,SH,-15.957725,-5.645943
HLF,Hultsfred,SE,57.525799,15.8233
HLG,Wheeling,WV,40.17499924,-80.64630127
HLH,Ulanhot,CN,46.195333,122.008333
HLI,Hollister,CA,36.8932991,-121.4100037
HLJ,Suihua,CN,46.12779,125.77354
HLL,Hillside,AU,-21.718283,119.440334
HLM,Holland,MI,42.795898,-86.162003
HLN,Helena,MT,46.6068,-111.983002
HLO,Onundarfjörður,IS,66.05000305175781,-23.69610023
HLP,Jakarta,ID,-6.266610146,106.89099884033205
HLR,Fort Cavazos (Killeen),TX,31.1387,-97.7145
HLS,nan,AU,-41.33670044,148.28199768066406
HLT,nan,AU,-37.64889908,142.06500244140625
HLV,Helenvale,AU,-15.6857996,145.21499633789062
HLW,Hluhluwe,ZA,-28.01660499,32.27517128
HLZ,Hamilton,NZ,-37.86669922,175.3320007
HMA,Khanty-Mansiysk,RU,61.0285,69.086098
HMB,Suhaj,EG,26.342515,31.743017
HME,Hassi Messaoud,DZ,31.673,6.14044
HMG,Hermannsburg (Ntaria),AU,-23.926485,132.807798
HMI,Hami,CN,42.8414,93.669197
HMJ,Khmelnytskyi,UA,49.359699,26.933399
HMN,Alamogordo,NM,32.852501,-106.107002
HMO,Hermosillo,MX,29.093527,-111.049891
HMR,Hamar,NO,60.8181,11.068
HMS,Muara Teweh,ID,-1.02581,114.92881
HMT,Hemet,CA,33.73400116,-117.0230026
HMV,Hemavan,SE,65.806099,15.0828
HMY,Seosan,KR,36.703999,126.486
HNA,Hanamaki,JP,39.4286,141.134995
HNB,Huntingburg,IN,38.24900055,-86.9536972
HNC,Hatteras,NC,35.23279953,-75.61779785
HND,Tokyo,JP,35.552299,139.779999
HNH,Hoonah,AK,58.0961,-135.410111
HNI,Heiweni,PG,-7.4223,146.4276
HNL,"Honolulu, Oahu",HI,21.32062,-157.924228
HNM,Hana,HI,20.795601,-156.014008
HNN,Honinabi,PG,-6.2457,142.1771
HNS,Haines,AK,59.243921,-135.523925
HNY,Hengyang,CN,26.72208,112.617958
HOA,Hola,KE,-1.522,40.004002
HOB,Hobbs,NM,32.6875,-103.217003
HOC,Komako,PG,-7.3984,145.8827
HOE,Huay Xai,LA,20.257299,100.436996
HOF,Hofuf,SA,25.285299,49.485199
HOG,Holguin,CU,20.785600662231445,-76.31510162
HOH,Hohenems,AT,47.384477,9.699776
HOI,Otepa,PF,-18.0748,-140.945999
HOK,Lajamanu,AU,-18.33670044,130.6380005
HOM,Homer,AK,59.644456,-151.479235
HON,Huron,SD,44.385201,-98.2285
HOO,Đăk R'Lấp,VN,11.9787,107.5638
HOP,Fort Campbell,KY,36.674154,-87.48974
HOQ,Hof,DE,50.288544,11.852876
HOR,Horta,PT,38.519901275634766,-28.71590042
HOS,Chos Malal,AR,-37.444698,-70.222504
HOT,Hot Springs,AR,34.4788,-93.096262
HOU,Houston,TX,29.645399,-95.2789
HOV,Ørsta,NO,62.18000031,6.074100018
HOX,Hommalinn,MM,24.899599,94.914001
HPA,Lifuka,TO,-19.77700043,-174.3410034
HPB,Hooper Bay,AK,61.523899,-166.147003
HPE,Hope Vale,AU,-15.2923,145.1035
HPG,Shennongjia (Hongping),CN,31.626,110.34
HPH,Haiphong (Hai An),VN,20.81686,106.722994
HPN,White Plains,NY,41.06700134277344,-73.70760345
HPR,Pretoria,ZA,-25.65570068,28.220600128173828
HPT,Hampton,IA,42.72370148,-93.2263031
HPV,Hanalei,HI,22.209313,-159.44515
HPY,Baytown,TX,29.7861003876,-94.95269775
HQL,Tashikuergan,CN,37.661333,75.288877
HQM,Hoquiam,WA,46.9711990356,-123.9369965
HQQ,Anyang,CN,35.870833,114.461944
HRA,Mnichovo Hradiště,CZ,50.540199,15.0066
HRB,Harbin,CN,45.623402,126.25
HRC,Zhayrem,KZ,48.3974,70.1915
HRE,Harare,ZW,-17.931801,31.0928
HRF,nan,MV,6.96967,72.896287
HRG,Hurghada,EG,27.176776,33.796692
HRH,Aligarh,IN,27.861437,78.145404
HRI,Mattala,LK,6.284467,81.124128
HRK,Kharkiv,UA,49.926943,36.290814
HRL,Harlingen,TX,26.228500366210938,-97.65440369
HRM,Hassi R'Mel,DZ,32.930401,3.31154
HRO,Harrison,AR,36.26150131225586,-93.15470123
HRR,Campiña,CO,3.216667,-75.85
HRS,Harrismith,ZA,-28.2351,29.106199
HRY,Ghan,AU,-24.584,133.236
HRZ,Horizontina,BR,-27.6383,-54.3391
HSA,Turkıstan,KZ,43.313126,68.549881
HSB,Harrisburg,IL,37.811298,-88.550301
HSC,Shaoguan,CN,24.9786,113.420998
HSF,Suifenhe,CN,44.453889,130.843889
HSG,Saga,JP,33.149700164799995,130.302002
HSH,Las Vegas,NV,35.97280121,-115.1340027
HSI,Hastings,NE,40.6053009,-98.42790222
HSJ,Zhengzhou,CN,34.842153,113.273983
HSK,Monflorite/Alcalá del Obispo,ES,42.076099,-0.316667
HSL,Huslia,AK,65.697899,-156.350998
HSM,nan,AU,-36.66970062,142.17300415039062
HSN,Zhoushan,CN,29.9342,122.362
HSP,Hot Springs,VA,37.95140076,-79.83390045
HSR,Rajkot,IN,22.378824,71.039391
HSS,Hisar,IN,29.179399,75.755302
HST,Homestead,FL,25.48859978,-80.38359833
HSV,Huntsville,AL,34.637199,-86.775101
HSZ,Hsinchu City,TW,24.81800079,120.939003
HTA,Chita,RU,52.026299,113.306
HTG,Khatanga,RU,71.97810363769531,102.49099731445312
HTH,Hawthorne,NV,38.544399,-118.634002
HTI,Hamilton Island,AU,-20.35810089,148.9519959
HTL,Houghton Lake,MI,44.359798,-84.671095
HTM,Hatgal,MN,50.435988,100.139532
HTN,Hotan,CN,37.03850173950195,79.86489868164062
HTO,East Hampton,NY,40.959954,-72.25105
HTR,Taketomi,JP,24.059751,123.80558
HTS,Huntington,WV,38.366699,-82.557999
HTT,Mengnai,CN,38.201645,90.837843
HTU,nan,AU,-35.715302,142.360001
HTV,Huntsville,TX,30.74690056,-95.58719635
HTW,South Point,OH,38.419082,-82.494922
HTY,Antakya,TR,36.362778,36.282223
HTZ,Hato Corozal,CO,6.153311,-71.761969
HUA,Redstone Arsnl Huntsville,AL,34.67869949,-86.68479919
HUB,nan,AU,-16.4896698,130.63027954101562
HUC,Humacao,PR,18.138082,-65.800728
HUD,Humboldt,IA,42.734831,-94.245315
HUE,Akwi,ET,13.83012,36.88237
HUF,Terre Haute,IN,39.4515,-87.307602
HUG,Huehuetenango,GT,15.316667,-91.505556
HUH,Fare,PF,-16.687084,-151.021593
HUI,Huế,VN,16.400628,107.703094
HUJ,Hugo,OK,34.03480148,-95.54190063
HUK,Hukuntsi,BW,-23.9897,21.758101
HUL,Houlton,ME,46.12310028,-67.792099
HUM,Houma,LA,29.56649971,-90.66040039
HUN,Hualien City,TW,24.023099899291992,121.61799621582033
HUO,Holingol,CN,45.487222,119.407222
HUQ,nan,LY,29.1101,15.9656
HUS,Hughes,AK,66.04109955,-154.2630005
HUT,Hutchinson,KS,38.06549835,-97.86060333
HUU,Huánuco,PE,-9.878809929,-76.20480347
HUV,Hudiksvall,SE,61.768087,17.080715
HUW,Humaitá,BR,-7.532120228,-63.07210159
HUX,Huatulco,MX,15.774909,-96.260319
HUY,"Grimsby, Lincolnshire",GB,53.576152,-0.34954
HUZ,Huizhou (Pingtan),CN,23.049999,114.599998
HVA,Analalava,MG,-14.629514,47.763555
HVB,Hervey Bay,AU,-25.320127,152.880662
HVD,Khovd,MN,47.95410156,91.62819672
HVE,Hanksville,UT,38.4179992676,-110.7040024
HVG,Honningsvåg,NO,71.009697,25.983601
HVK,Hólmavík,IS,65.704697,-21.6964
HVN,New Haven,CT,41.26369858,-72.88680267
HVR,Havre,MT,48.541387,-109.762859
HVS,Hartsville,SC,34.40309906,-80.11920166
HWA,Hawabango,PG,-7.392994,146.003487
HWD,Hayward,CA,37.65919876,-122.1220016
HWI,Hawk Inlet,AK,58.127399,-134.755997
HWK,Hawker,AU,-31.855907,138.468079
HWN,Gwayi River Farms,ZW,-18.6299,27.021
HWO,Hollywood,FL,26.0012,-80.2407
HXD,Delingha,CN,37.125286,97.268658
HXX,nan,AU,-34.531399,144.830002
HYA,Hyannis,MA,41.6693,-70.280403
HYC,"Marlow, Buckinghamshire",GB,51.61177,-0.808316
HYD,Hyderabad,IN,17.231318,78.429855
HYF,Bainyik,PG,-3.69838,143.057902
HYG,Hydaburg,AK,55.205227,-132.830286
HYL,Hollis,AK,55.481529,-132.646008
HYN,Taizhou (Luqiao),CN,28.562201,121.429001
HYR,Hayward,WI,46.025199890100005,-91.44429779
HYS,Hays,KS,38.844521,-99.273148
HYV,Hyvinkää,FI,60.6544,24.8811
HZA,Heze (Dingtao),CN,35.212972,115.736748
HZB,"Merville, Nord",FR,50.618401,2.64224
HZG,Hanzhong (Chenggu),CN,33.133527,107.203817
HZH,Liping,CN,26.32217,109.1499
HZK,Húsavík,IS,65.952301,-17.426001
HZL,Hazleton,PA,40.9868011475,-75.99490356
HZP,Fort Mackay,CA,57.381699,-111.700996
HZU,Chengdu (Jintang),CN,30.677339,104.529397
HZV,Hazyview,ZA,-25.05010033,31.13190078735352
IAA,Igarka,RU,67.437202,86.621902
IAB,Wichita,KS,37.621899,-97.268204
IAD,Dulles,VA,38.9445,-77.455803
IAG,Niagara Falls,NY,43.1073,-78.946198
IAH,Houston,TX,29.984399795532227,-95.34140015
IAL,Ialibu,PG,-6.2782,143.9944
IAM,In Aménas,DZ,28.0515,9.64291
IAN,Kiana,AK,66.976128,-160.439014
IAO,Del Carmen,PH,9.8591,126.014
IAQ,Imam Hassan,IR,29.840099,50.272701
IAR,Tunoshna,RU,57.560699,40.157398
IAS,Iaşi,RO,47.180278,27.620833
IAX,Miangas,ID,5.560419,126.580095
IBA,Ibadan,NG,7.362460136413574,3.978329897
IBB,Puerto Villamil,EC,-0.942628,-90.953003
IBE,Ibagué,CO,4.42161,-75.1333
IBI,Iboki,PG,-5.5536,149.19
IBL,Bazaruto Island,MZ,-21.708,35.452801
IBM,Japal Camp,AU,-21.287575,118.88252
IBO,Ibo,MZ,-12.350174,40.602297
IBP,Iberia,PE,-11.4116,-69.488701
IBR,Omitama,JP,36.181099,140.414993
IBZ,Ibiza (Eivissa),ES,38.872898,1.37312
ICA,nan,VE,4.33632,-61.739601
ICC,Isla de Coche,VE,10.794432,-63.98159
ICI,Cicia,FJ,-17.74329948,-179.3419952
ICK,Nieuw Nickerie,SR,5.955435,-57.040617
ICL,Clarinda,IA,40.72180176,-95.02639771
ICN,Seoul,KR,37.469101,126.450996
ICO,Carles,PH,11.4595,123.2506
ICS,Cascade,ID,44.49380112,-116.0159988
ICT,Wichita,KS,37.649899,-97.433098
ICY,Icy Bay,AK,59.966269,-141.660118
IDA,Idaho Falls,ID,43.514599,-112.070999
IDB,Idre,SE,61.869701,12.6894
IDF,Idiofa,CD,-4.970605,19.57867
IDG,Ida Grove,IA,42.3326,-95.444901
IDH,Grangeville,ID,45.9426,-116.123001
IDI,Indiana,PA,40.631119,-79.101884
IDK,Indulkana,AU,-26.965435,133.321989
IDN,Indagen,PG,-6.22663,147.244
IDO,Cristalândia,BR,-11.57229996,-50.66619873
IDP,Independence,KS,37.15840149,-95.77839661
IDR,Indore,IN,22.72179985,75.80110168
IDY,Île d'Yeu,FR,46.717641,-2.392544
IEG,Nowe Kramsko,PL,52.1385,15.7986
IEJ,Ie,JP,26.722537,127.786801
IES,Riesa,DE,51.29361,13.356111
IEV,Kyiv,UA,50.40194,30.45194
IFA,Iowa Falls,IA,42.47079849,-93.26999664
IFF,nan,AU,-18.89999962,141.2169952392578
IFH,Hesa,IR,32.928902,51.5611
IFJ,Ísafjörður,IS,66.058098,-23.1353
IFL,nan,AU,-17.559401,146.011993
IFN,Isfahan,IR,32.750755,51.861483
IFO,Ivano-Frankivsk,UA,48.88420104980469,24.68610000610352
IFP,Bullhead City,AZ,35.157398,-114.559998
IFU,Ifuru Island,MV,5.7083,73.025
IGA,Matthew Town,BS,20.975,-73.666901
IGB,Ingeniero Jacobacci,AR,-41.3209,-69.574898
IGD,Iğdır,TR,39.976627,43.876648
IGE,Iguela,GA,-1.930801,9.319577
IGG,Igiugig,AK,59.324001,-155.901993
IGH,nan,AU,-18.664149,146.145804
IGL,Çiğli,TR,38.513,27.010099
IGM,Kingman,AZ,35.259499,-113.938004
IGN,Balo-i,PH,8.13049,124.214996
IGO,Chigorodó,CO,7.677606,-76.683165
IGR,Puerto Iguazu,AR,-25.737301,-54.4734
IGS,Manching,DE,48.71569824,11.534000396728516
IGT,Sunzha,RU,43.323268,45.012568
IGU,Foz do Iguaçu,BR,-25.594167,-54.489444
IHC,Inhaca,MZ,-25.9971447,32.9293518066
IHN,Qishn,YE,15.417,51.682999
IHO,Ihosy,MG,-22.4047202,46.16493702
IHR,Iranshahr,IR,27.236099,60.720001
IHU,Ihu,PG,-7.89756,145.395996
IIA,Inis Meáin,IE,53.092999,-9.56806
IIL,Ilam,IR,33.58660125732422,46.40480041503906
IIS,Nissan Island,PG,-4.499720097,154.2259979
IJK,Izhevsk,RU,56.82809829711914,53.45750045776367
IJU,Ijuí,BR,-28.368711,-53.846568
IJX,Jacksonville,IL,39.774601,-90.238297
IKA,Tehran,IR,35.416099548339844,51.15219879150391
IKB,North Wilkesboro,NC,36.22280121,-81.09829712
IKE,Ikerasak,GL,70.498145,-51.303084
IKG,Karakol,KG,42.508099,78.407799
IKI,Iki,JP,33.74900055,129.7850037
IKK,Kankakee,IL,41.07139968869999,-87.84629822
IKL,Ikela,CD,-1.048109,23.372501
IKO,Nikolski,AK,52.941552,-168.849478
IKP,Inkerman,AU,-16.229225,141.434607
IKS,Tiksi,RU,71.6977005,128.9029999
IKT,Irkutsk,RU,52.268002,104.389
IKU,Tamchy,KG,42.585584,76.701181
ILA,Ilaga,ID,-3.97648,137.6225
ILD,Lleida,ES,41.728185,0.535023
ILE,Killeen,TX,31.08580017,-97.68650055
ILF,Ilford,CA,56.051622,-95.61882
ILG,Wilmington,DE,39.678699,-75.606499
ILH,Illesheim,DE,49.4739,10.3881
ILI,Iliamna,AK,59.754398,-154.910996
ILK,Ilaka,MG,-19.58300018,48.803001403808594
ILL,Willmar,MN,45.117552,-95.132259
ILM,Wilmington,NC,34.270599365234375,-77.90260315
ILN,Wilmington,OH,39.42789841,-83.792099
ILO,Cabatuan,PH,10.833017,122.493358
ILP,Île des Pins,NC,-22.58889961,167.45599365234375
ILQ,Ilo,PE,-17.695,-71.344002
ILR,Ilorin,NG,8.440210342407227,4.493919849395752
ILS,San Salvador,SV,13.6995,-89.119904
ILU,Kilaguni,KE,-2.91061,38.065201
ILY,"Isle of Islay, Argyll and Bute",GB,55.682708,-6.257525
ILZ,Dolný Hričov,SK,49.233292,18.613386
IMA,"Iamalele, Fergusson Island",PG,-9.5107,150.5246
IMB,Imbaimadai,GY,5.70811,-60.294201
IMD,Imonda,PG,-3.328,141.1573
IMF,Imphal,IN,24.76000023,93.896698
IMG,Inhaminga,MZ,-18.41,35.0045
IMI,Arno Atoll,MH,7.005553,171.656959
IMK,Simikot,NP,29.9711,81.818901
IML,Imperial,NE,40.50930023,-101.6210022
IMM,Immokalee,FL,26.427933,-81.403531
IMN,Imane,PG,-6.7524,146.1072
IMO,Zemio,CF,5.002226,25.101857
